driver_id,date,rides_completed,earnings,hours_worked,earnings_hour
974,2021-06-20,18.0,600.0,7.52,79.7872340425532
974,2021-06-21,25.0,776.0,10.54,73.62428842504744
974,2021-06-22,2.0,63.0,3.06,20.588235294117645
974,2021-06-23,2.0,67.0,3.83,17.493472584856395
974,2021-06-24,10.0,332.0,5.68,58.45070422535211
974,2021-06-25,22.0,699.0,10.33,67.66698935140367
974,2021-06-26,19.0,597.0,7.48,79.81283422459893
974,2021-06-27,22.0,713.0,7.21,98.89042995839112
974,2021-06-28,11.0,307.0,6.1,50.32786885245902
975,2021-06-15,1.0,33.0,0.84,39.285714285714285
975,2021-06-16,13.0,433.0,7.47,57.965194109772426
975,2021-06-17,13.0,400.0,8.9,44.9438202247191
975,2021-06-18,20.0,551.0,10.29,53.547133138969876
975,2021-06-19,7.0,216.0,5.88,36.734693877551024
975,2021-06-20,22.0,677.0,12.74,53.13971742543171
975,2021-06-21,23.0,706.0,10.09,69.97026759167493
975,2021-06-22,15.0,417.0,9.15,45.57377049180328
975,2021-06-23,18.0,559.0,10.34,54.06189555125725
975,2021-06-24,19.0,600.0,11.19,53.61930294906166
975,2021-06-25,27.0,818.0,11.69,69.97433704020531
975,2021-06-26,31.0,971.0,12.99,74.74980754426481
975,2021-06-27,39.0,1137.0,12.74,89.24646781789639
975,2021-06-28,25.0,825.0,10.7,77.10280373831776
976,2021-06-15,0.0,0.0,0.33,0.0
976,2021-06-16,29.0,954.0,8.67,110.03460207612457
976,2021-06-17,35.0,1124.0,11.47,97.99476896251089
976,2021-06-18,29.0,1030.0,10.09,102.0812685827552
976,2021-06-19,35.0,1167.0,9.69,120.43343653250774
976,2021-06-20,33.0,1094.0,8.879999999999999,123.19819819819821
976,2021-06-21,45.0,1420.0,11.54,123.05025996533796
976,2021-06-22,29.0,999.0,9.08,110.02202643171806
976,2021-06-23,15.0,467.0,5.0,93.4
976,2021-06-24,20.0,739.0,6.16,119.96753246753246
976,2021-06-25,29.0,1007.0,8.8,114.43181818181817
976,2021-06-26,26.0,860.0,8.22,104.6228710462287
976,2021-06-27,39.0,1351.0,10.86,124.40147329650092
976,2021-06-28,21.0,719.0,6.6899999999999995,107.47384155455906
977,2021-06-16,22.0,649.0,8.84,73.41628959276018
977,2021-06-17,22.0,709.0,9.68,73.24380165289256
977,2021-06-18,23.0,693.0,8.1,85.55555555555556
977,2021-06-21,32.0,981.0,8.6,114.06976744186046
977,2021-06-22,20.0,675.0,8.65,78.03468208092485
977,2021-06-23,18.0,576.0,7.51,76.69773635153129
977,2021-06-24,22.0,676.0,7.54,89.6551724137931
977,2021-06-25,26.0,734.0,7.42,98.92183288409704
977,2021-06-26,21.0,663.0,7.01,94.57917261055636
977,2021-06-27,21.0,619.0,6.19,100.0
977,2021-06-28,17.0,530.0,7.7,68.83116883116882
978,2021-06-15,0.0,0.0,0.16,0.0
978,2021-06-16,15.0,502.0,9.03,55.592469545957925
978,2021-06-17,15.0,536.0,8.57,62.54375729288215
978,2021-06-18,7.0,243.0,4.46,54.48430493273543
978,2021-06-19,23.0,850.0,11.79,72.09499575911791
978,2021-06-21,16.0,514.0,7.41,69.36572199730094
978,2021-06-22,14.0,514.0,8.92,57.62331838565022
978,2021-06-23,13.0,452.0,8.56,52.80373831775701
978,2021-06-24,5.0,144.0,3.99,36.090225563909776
978,2021-06-25,13.0,365.0,6.04,60.43046357615894
978,2021-06-26,14.0,1156.0,11.93,96.89857502095558
978,2021-06-27,18.0,1270.0,11.49,110.53089643167972
978,2021-06-28,13.0,418.0,4.95,84.44444444444444
979,2021-06-16,13.0,354.0,5.95,59.495798319327726
979,2021-06-17,17.0,523.0,9.3,56.236559139784944
979,2021-06-18,9.0,270.0,9.51,28.391167192429023
979,2021-06-19,15.0,470.0,10.79,43.55885078776645
979,2021-06-20,24.0,732.0,10.57,69.25260170293282
979,2021-06-21,20.0,576.0,8.0,72.0
979,2021-06-22,7.0,216.0,9.19,23.5038084874864
979,2021-06-23,9.0,284.0,8.51,33.37250293772033
979,2021-06-24,14.0,430.0,9.57,44.932079414838036
979,2021-06-25,21.0,645.0,8.98,71.82628062360801
979,2021-06-26,29.0,910.0,13.03,69.83883346124328
979,2021-06-27,21.0,664.0,4.97,133.6016096579477
979,2021-06-28,18.0,495.0,8.95,55.3072625698324
980,2021-06-15,0.0,0.0,0.25,0.0
980,2021-06-16,22.0,682.0,11.39,59.87708516242318
980,2021-06-17,14.0,382.0,12.42,30.756843800322063
980,2021-06-18,16.0,477.0,13.02,36.63594470046083
980,2021-06-19,18.0,548.0,11.6,47.241379310344826
980,2021-06-20,3.0,140.0,8.290000000000001,16.887816646562122
980,2021-06-21,27.0,876.0,11.25,77.86666666666666
980,2021-06-22,27.0,818.0,12.879999999999999,63.50931677018634
980,2021-06-23,8.0,252.0,3.48,72.41379310344827
980,2021-06-24,25.0,796.0,10.92,72.89377289377289
980,2021-06-25,16.0,502.0,8.38,59.904534606205246
980,2021-06-26,25.0,827.0,9.35,88.44919786096257
980,2021-06-27,22.0,814.0,10.28,79.18287937743192
980,2021-06-28,23.0,710.0,11.26,63.0550621669627
981,2021-06-16,6.0,199.0,7.25,27.448275862068964
981,2021-06-17,12.0,373.0,13.27,28.108515448379805
981,2021-06-18,3.0,94.0,7.12,13.202247191011235
981,2021-06-19,0.0,0.0,5.83,0.0
981,2021-06-20,14.0,479.0,10.34,46.32495164410058
981,2021-06-21,26.0,883.0,13.29,66.44093303235516
981,2021-06-22,20.0,590.0,14.68,40.19073569482289
981,2021-06-23,22.0,674.0,14.290000000000001,47.16585024492652
981,2021-06-24,18.0,545.0,13.57,40.16212232866617
981,2021-06-25,8.0,219.0,9.34,23.447537473233407
981,2021-06-26,6.0,155.0,5.1,30.3921568627451
981,2021-06-27,0.0,0.0,0.02,0.0
981,2021-06-28,13.0,429.0,12.67,33.859510655090766
982,2021-06-15,1.0,38.0,1.0,38.0
982,2021-06-16,5.0,149.0,12.07,12.344656172328087
982,2021-06-17,19.0,656.0,11.21,58.51917930419268
982,2021-06-18,0.0,0.0,11.370000000000001,0.0
982,2021-06-19,4.0,105.0,12.62,8.32012678288431
982,2021-06-20,5.0,170.0,14.09,12.065294535131299
982,2021-06-21,5.0,181.0,12.02,15.058236272878537
982,2021-06-22,0.0,0.0,12.31,0.0
982,2021-06-23,4.0,104.0,12.45,8.353413654618475
982,2021-06-24,5.0,176.0,9.06,19.426048565121413
982,2021-06-25,4.0,133.0,12.41,10.717163577759871
982,2021-06-26,5.0,174.0,13.7,12.7007299270073
982,2021-06-27,15.0,441.0,14.02,31.45506419400856
982,2021-06-28,9.0,306.0,11.47,26.678291194420225
983,2021-06-15,1.0,62.0,1.0,62.0
983,2021-06-16,22.0,638.0,7.4399999999999995,85.75268817204302
983,2021-06-17,26.0,845.0,10.04,84.16334661354583
983,2021-06-18,31.0,917.0,11.1,82.61261261261262
983,2021-06-19,0.0,0.0,0.11,0.0
983,2021-06-20,29.0,858.0,8.84,97.05882352941177
983,2021-06-21,18.0,538.0,5.9399999999999995,90.57239057239057
983,2021-06-22,16.0,461.0,6.7,68.80597014925372
983,2021-06-23,20.0,617.0,7.32,84.2896174863388
983,2021-06-24,3.0,125.0,2.67,46.81647940074907
983,2021-06-25,30.0,860.0,9.99,86.08608608608608
983,2021-06-26,35.0,1058.0,10.41,101.63304514889529
983,2021-06-27,41.0,1201.0,12.16,98.76644736842105
983,2021-06-28,7.0,215.0,2.29,93.88646288209607
984,2021-06-16,16.0,461.0,6.16,74.83766233766234
984,2021-06-17,14.0,389.0,6.73,57.80089153046062
984,2021-06-18,15.0,448.0,6.44,69.56521739130434
984,2021-06-19,25.0,745.0,13.5,55.18518518518518
984,2021-06-20,22.0,600.0,7.86,76.33587786259541
984,2021-06-21,12.0,362.0,6.34,57.09779179810726
984,2021-06-22,14.0,468.0,6.95,67.33812949640287
984,2021-06-23,23.0,710.0,13.94,50.93256814921091
984,2021-06-24,6.0,153.0,3.41,44.868035190615835
984,2021-06-25,13.0,429.0,5.29,81.09640831758034
984,2021-06-26,19.0,539.0,7.86,68.57506361323155
984,2021-06-27,27.0,826.0,7.97,103.63864491844417
984,2021-06-28,44.0,1318.0,14.27,92.36159775753329
985,2021-06-16,19.0,593.0,5.0600000000000005,117.19367588932805
985,2021-06-17,22.0,708.0,6.01,117.8036605657238
985,2021-06-18,14.0,441.0,7.37,59.83717774762551
985,2021-06-19,16.0,462.0,7.75,59.61290322580645
985,2021-06-20,23.0,685.0,8.25,83.03030303030303
985,2021-06-21,28.0,824.0,9.24,89.17748917748918
985,2021-06-22,12.0,373.0,7.16,52.0949720670391
985,2021-06-23,25.0,721.0,7.45,96.77852348993288
985,2021-06-24,25.0,704.0,7.51,93.74167776298269
985,2021-06-25,18.0,506.0,6.16,82.14285714285714
985,2021-06-26,0.0,0.0,8.34,0.0
985,2021-06-27,32.0,1010.0,9.3,108.6021505376344
985,2021-06-28,31.0,959.0,8.42,113.89548693586698
986,2021-06-16,15.0,513.0,6.1,84.09836065573771
986,2021-06-17,25.0,764.0,9.4,81.27659574468085
986,2021-06-18,15.0,508.0,6.07,83.69028006589785
986,2021-06-19,34.0,1203.0,12.72,94.5754716981132
986,2021-06-20,38.0,1209.0,11.75,102.8936170212766
986,2021-06-21,29.0,939.0,9.4,99.8936170212766
986,2021-06-22,23.0,750.0,8.01,93.63295880149813
986,2021-06-23,24.0,814.0,8.65,94.10404624277456
986,2021-06-24,24.0,787.0,9.91,79.41473259334006
986,2021-06-25,11.0,332.0,3.07,108.14332247557005
986,2021-06-26,30.0,1036.0,10.1,102.57425742574257
986,2021-06-27,36.0,1190.0,10.73,110.90400745573159
986,2021-06-28,30.0,899.0,10.18,88.31041257367387
987,2021-06-16,16.0,463.0,7.56,61.24338624338625
987,2021-06-17,26.0,848.0,9.93,85.39778449144008
987,2021-06-18,23.0,708.0,12.01,58.95087427144047
987,2021-06-19,18.0,635.0,8.97,70.79152731326644
987,2021-06-20,18.0,616.0,7.46,82.57372654155496
987,2021-06-21,27.0,901.0,10.51,85.7278782112274
987,2021-06-22,24.0,786.0,10.23,76.83284457478005
987,2021-06-23,22.0,668.0,9.98,66.93386773547094
987,2021-06-24,25.0,791.0,11.42,69.26444833625219
987,2021-06-25,32.0,1014.0,10.83,93.62880886426592
987,2021-06-26,37.0,1188.0,12.48,95.1923076923077
987,2021-06-27,25.0,790.0,8.27,95.52599758162032
987,2021-06-28,29.0,977.0,9.53,102.5183630640084
988,2021-06-16,15.0,467.0,8.09,57.72558714462299
988,2021-06-17,17.0,515.0,7.93,64.94325346784363
988,2021-06-18,15.0,486.0,9.07,53.5832414553473
988,2021-06-19,21.0,695.0,8.03,86.55043586550437
988,2021-06-20,16.0,469.0,5.95,78.82352941176471
988,2021-06-21,21.0,678.0,8.18,82.88508557457213
988,2021-06-22,22.0,685.0,11.73,58.39727195225916
988,2021-06-23,25.0,806.0,10.49,76.83508102955196
988,2021-06-24,30.0,928.0,11.55,80.34632034632034
988,2021-06-25,33.0,1022.0,11.51,88.79235447437011
988,2021-06-26,38.0,1170.0,11.3,103.53982300884955
988,2021-06-27,34.0,1080.0,11.47,94.15867480383609
988,2021-06-28,25.0,819.0,8.56,95.67757009345794
989,2021-06-16,0.0,0.0,2.89,0.0
989,2021-06-17,33.0,1158.0,12.11,95.62345169281586
989,2021-06-18,14.0,496.0,13.97,35.50465282748747
989,2021-06-19,31.0,999.0,12.41,80.49959709911361
989,2021-06-20,41.0,1455.0,14.25,102.10526315789474
989,2021-06-21,18.0,601.0,10.14,59.27021696252465
989,2021-06-22,7.0,238.0,3.77,63.12997347480106
989,2021-06-23,10.0,371.0,4.0,92.75
989,2021-06-24,24.0,800.0,14.55,54.982817869415804
989,2021-06-25,16.0,568.0,14.31,39.69252271139064
989,2021-06-26,33.0,1129.0,13.13,85.98629093678598
989,2021-06-27,23.0,781.0,14.96,52.205882352941174
989,2021-06-28,22.0,763.0,14.6,52.26027397260274
990,2021-06-15,0.0,0.0,1.0,0.0
990,2021-06-16,10.0,297.0,10.75,27.627906976744185
990,2021-06-17,11.0,311.0,14.1,22.05673758865248
990,2021-06-18,0.0,0.0,2.0,0.0
990,2021-06-19,7.0,257.0,6.79,37.84977908689249
990,2021-06-20,23.0,719.0,10.879999999999999,66.08455882352942
990,2021-06-21,27.0,833.0,11.77,70.7731520815633
990,2021-06-22,24.0,724.0,16.33,44.33557868952848
990,2021-06-23,17.0,544.0,15.15,35.90759075907591
990,2021-06-24,12.0,393.0,12.26,32.05546492659054
990,2021-06-25,12.0,400.0,10.76,37.17472118959108
990,2021-06-26,32.0,962.0,16.52,58.232445520581116
990,2021-06-27,24.0,763.0,11.55,66.06060606060606
990,2021-06-28,21.0,631.0,12.19,51.76374077112387
991,2021-06-15,1.0,28.0,0.65,43.07692307692307
991,2021-06-17,22.0,665.0,10.51,63.273073263558516
991,2021-06-18,16.0,513.0,12.64,40.585443037974684
991,2021-06-19,16.0,501.0,10.57,47.398297067171235
991,2021-06-20,19.0,605.0,10.4,58.17307692307692
991,2021-06-21,15.0,507.0,7.1899999999999995,70.51460361613353
991,2021-06-22,18.0,566.0,12.22,46.31751227495908
991,2021-06-23,15.0,409.0,7.41,55.19568151147099
991,2021-06-24,20.0,612.0,12.57,48.68735083532219
991,2021-06-25,16.0,477.0,9.77,48.82292732855681
991,2021-06-26,11.0,320.0,6.04,52.980132450331126
991,2021-06-27,33.0,979.0,11.54,84.83535528596188
991,2021-06-28,16.0,474.0,7.04,67.32954545454545
992,2021-06-21,12.0,330.0,7.5,44.0
992,2021-06-22,3.0,99.0,13.22,7.488653555219364
992,2021-06-23,0.0,0.0,13.04,0.0
992,2021-06-24,1.0,19.0,12.47,1.523656776263031
992,2021-06-25,1.0,46.0,11.89,3.8687973086627414
992,2021-06-26,2.0,68.0,12.8,5.3125
992,2021-06-27,14.0,458.0,13.89,32.97336213102952
992,2021-06-28,0.0,0.0,16.03,0.0
993,2021-06-15,3.0,101.0,1.0,101.0
993,2021-06-16,29.0,842.0,11.9,70.75630252100841
993,2021-06-17,29.0,932.0,13.870000000000001,67.19538572458544
993,2021-06-18,23.0,715.0,10.9,65.59633027522935
993,2021-06-19,26.0,809.0,10.85,74.56221198156682
993,2021-06-20,35.0,1055.0,12.25,86.12244897959184
993,2021-06-21,30.0,881.0,10.129999999999999,86.96939782823299
993,2021-06-22,24.0,707.0,11.33,62.400706090026475
993,2021-06-23,25.0,810.0,8.26,98.06295399515739
993,2021-06-24,23.0,688.0,12.379999999999999,55.57350565428111
993,2021-06-25,33.0,964.0,11.4,84.56140350877193
993,2021-06-26,46.0,1354.0,14.05,96.37010676156584
993,2021-06-27,40.0,1143.0,11.45,99.82532751091703
993,2021-06-28,25.0,765.0,8.629999999999999,88.64426419466977
994,2021-06-16,13.0,363.0,7.28,49.86263736263736
994,2021-06-17,21.0,647.0,12.96,49.922839506172835
994,2021-06-18,24.0,698.0,11.69,59.709153122326775
994,2021-06-19,17.0,544.0,12.24,44.44444444444444
994,2021-06-20,2.0,105.0,5.02,20.916334661354583
994,2021-06-21,18.0,595.0,12.14,49.01153212520593
994,2021-06-22,16.0,470.0,12.09,38.87510339123242
994,2021-06-23,16.0,493.0,10.27,48.00389483933788
994,2021-06-24,3.0,141.0,6.78,20.79646017699115
994,2021-06-25,31.0,897.0,12.620000000000001,71.07765451664025
994,2021-06-26,30.0,937.0,13.18,71.09256449165402
994,2021-06-27,35.0,1063.0,12.47,85.24458700882117
994,2021-06-28,11.0,346.0,8.0,43.25
995,2021-06-16,22.0,661.0,10.08,65.57539682539682
995,2021-06-17,26.0,758.0,11.290000000000001,67.13906111603188
995,2021-06-18,24.0,725.0,9.95,72.8643216080402
995,2021-06-19,19.0,554.0,10.18,54.420432220039295
995,2021-06-20,0.0,0.0,0.75,0.0
995,2021-06-21,31.0,903.0,11.2,80.625
995,2021-06-22,27.0,778.0,10.02,77.64471057884232
995,2021-06-23,23.0,694.0,9.94,69.81891348088531
995,2021-06-24,17.0,457.0,11.71,39.0264730999146
995,2021-06-25,31.0,888.0,10.25,86.63414634146342
995,2021-06-26,22.0,626.0,9.290000000000001,67.3842841765339
995,2021-06-27,0.0,0.0,0.0,0.0
995,2021-06-28,21.0,677.0,10.89,62.167125803489434
996,2021-06-17,19.0,558.0,9.92,56.25
996,2021-06-18,6.0,174.0,8.0,21.75
996,2021-06-19,1.0,28.0,8.53,3.2825322391559206
996,2021-06-20,7.0,251.0,13.370000000000001,18.773373223635
996,2021-06-21,12.0,354.0,7.39,47.90257104194858
996,2021-06-22,3.0,121.0,7.83,15.45338441890166
996,2021-06-23,10.0,285.0,11.19,25.46916890080429
996,2021-06-24,15.0,442.0,8.83,50.056625141562854
996,2021-06-25,15.0,405.0,7.85,51.59235668789809
996,2021-06-26,2.0,25.0,6.32,3.9556962025316453
996,2021-06-27,9.0,292.0,5.82,50.171821305841924
996,2021-06-28,18.0,555.0,12.16,45.641447368421055
997,2021-06-15,2.0,53.0,1.0,53.0
997,2021-06-16,23.0,722.0,15.379999999999999,46.94408322496749
997,2021-06-17,21.0,671.0,12.8,52.421875
997,2021-06-18,27.0,800.0,14.38,55.63282336578581
997,2021-06-19,16.0,451.0,13.32,33.85885885885886
997,2021-06-20,23.0,705.0,12.96,54.398148148148145
997,2021-06-21,20.0,631.0,9.6,65.72916666666667
997,2021-06-22,8.0,278.0,12.22,22.749590834697216
997,2021-06-23,21.0,620.0,14.2,43.66197183098592
997,2021-06-24,18.0,555.0,12.97,42.791056283731685
997,2021-06-25,26.0,804.0,13.13,61.23381568926123
997,2021-06-26,25.0,738.0,10.32,71.51162790697674
997,2021-06-27,27.0,872.0,11.37,76.69305189094108
997,2021-06-28,15.0,471.0,6.91,68.16208393632417
998,2021-06-15,0.0,0.0,1.0,0.0
998,2021-06-16,11.0,324.0,4.33,74.82678983833718
998,2021-06-17,9.0,319.0,5.25,60.76190476190476
998,2021-06-18,7.0,205.0,3.32,61.746987951807235
998,2021-06-19,5.0,150.0,2.29,65.50218340611353
998,2021-06-20,10.0,315.0,5.2700000000000005,59.77229601518026
998,2021-06-21,17.0,483.0,7.1,68.02816901408451
998,2021-06-22,13.0,451.0,7.08,63.70056497175141
998,2021-06-23,13.0,395.0,5.68,69.54225352112677
998,2021-06-24,14.0,411.0,6.86,59.91253644314869
998,2021-06-25,3.0,63.0,1.25,50.4
998,2021-06-26,16.0,531.0,9.18,57.84313725490196
998,2021-06-27,19.0,546.0,6.41,85.17940717628704
998,2021-06-28,7.0,246.0,3.74,65.77540106951871
999,2021-06-16,19.0,614.0,8.25,74.42424242424242
999,2021-06-17,19.0,667.0,7.33,90.99590723055934
999,2021-06-18,19.0,633.0,6.06,104.45544554455446
999,2021-06-19,22.0,799.0,7.21,110.81830790568655
999,2021-06-20,31.0,988.0,10.59,93.29556185080264
999,2021-06-21,30.0,1007.0,9.99,100.8008008008008
999,2021-06-22,21.0,669.0,7.52,88.96276595744682
999,2021-06-23,18.0,622.0,7.33,84.85675306957708
999,2021-06-24,25.0,824.0,9.18,89.760348583878
999,2021-06-25,22.0,708.0,7.0,101.14285714285714
999,2021-06-26,18.0,629.0,6.88,91.42441860465117
999,2021-06-27,40.0,1276.0,10.99,116.10555050045495
999,2021-06-28,42.0,1354.0,13.17,102.80941533788915
1000,2021-06-15,1.0,36.0,1.0,36.0
1000,2021-06-16,19.0,584.0,14.36,40.66852367688023
1000,2021-06-17,18.0,533.0,13.73,38.82010196649672
1000,2021-06-18,18.0,512.0,14.02,36.51925820256776
1000,2021-06-19,15.0,495.0,15.41,32.12199870214147
1000,2021-06-20,20.0,632.0,16.77,37.68634466308885
1000,2021-06-21,20.0,636.0,14.56,43.68131868131868
1000,2021-06-22,15.0,404.0,14.19,28.470754052149402
1000,2021-06-23,0.0,0.0,0.0,0.0
,,0.0,,0.0,34.96930423834519
,,0.0,,0.0,49.72435773420688
,,0.0,,0.0,47.88078050582402
,,0.0,,0.0,37.98130742053449
,,0.0,,0.0,47.2636316619283
,,0.0,,0.0,59.19559951089723
,,0.0,,0.0,48.65624978140808
,,0.0,,0.0,0.335738693801759
,,0.0,,0.0,35.16393074535544
,,0.0,,0.0,50.05884022032838
,,0.0,,0.0,56.24020095775596
,,0.0,,0.0,31.43843701788669
,,0.0,,0.0,1.8803275447892196
,,0.0,,0.0,49.53915632647883
,,0.0,,0.0,34.541319171766574
,,0.0,,0.0,12.739865653548065
,,0.0,,0.0,20.58286977744928
,,0.0,,0.0,52.043049118987895
,,0.0,,0.0,34.72972581258485
,,0.0,,0.0,29.83084265043377
,,0.0,,0.0,26.29397748241085
,,0.0,,0.0,58.087306118832245
,,0.0,,0.0,18.975661796055974
,,0.0,,0.0,38.65201086937978
,,0.0,,0.0,10.749663433524695
,,0.0,,0.0,2.5054388290386784
,,0.0,,0.0,48.14520448107336
,,0.0,,0.0,37.07140324223222
,,0.0,,0.0,12.760747992248083
,,0.0,,0.0,50.079932563558295
,,0.0,,0.0,13.376058686102207
,,0.0,,0.0,18.841103054829812
,,0.0,,0.0,47.94590789862478
,,0.0,,0.0,23.2840949857118
,,0.0,,0.0,57.69259402698624
,,0.0,,0.0,35.84601054689579
,,0.0,,0.0,53.256186135349374
,,0.0,,0.0,4.630513066626921
,,0.0,,0.0,18.35908202808981
,,0.0,,0.0,4.819999730089951
,,0.0,,0.0,30.50888614853348
,,0.0,,0.0,27.572798266690313
,,0.0,,0.0,59.912555448246664
,,0.0,,0.0,57.14821061659516
,,0.0,,0.0,7.323738935215079
,,0.0,,0.0,52.30262595030897
,,0.0,,0.0,33.21140084968228
,,0.0,,0.0,33.58533399968222
,,0.0,,0.0,61.199337239117355
,,0.0,,0.0,29.39035492738447
,,0.0,,0.0,58.60944137578094
,,0.0,,0.0,9.055168885395783
,,0.0,,0.0,54.4586019682482
,,0.0,,0.0,24.119681615623183
,,0.0,,0.0,1.5378696311414786
,,0.0,,0.0,16.977920393028278
,,0.0,,0.0,40.98702872916291
,,0.0,,0.0,15.482187965575829
,,0.0,,0.0,2.1914521659432773
,,0.0,,0.0,9.162743978504055
,,0.0,,0.0,9.833486653529098
,,0.0,,0.0,34.980555935129594
,,0.0,,0.0,0.6332840476671362
,,0.0,,0.0,25.916566193343353
,,0.0,,0.0,49.39387481703587
,,0.0,,0.0,22.127878845450283
,,0.0,,0.0,12.85243631504662
,,0.0,,0.0,32.96687298266781
,,0.0,,0.0,32.54640206144122
,,0.0,,0.0,24.109686437199073
,,0.0,,0.0,57.15986604405749
,,0.0,,0.0,34.815539855719365
,,0.0,,0.0,39.91078916252424
,,0.0,,0.0,8.658266221862693
,,0.0,,0.0,20.59229422683029
,,0.0,,0.0,54.428054665696315
,,0.0,,0.0,6.192167632876955
,,0.0,,0.0,51.34973616491161
,,0.0,,0.0,54.11693086414908
,,0.0,,0.0,33.49002043766366
,,0.0,,0.0,21.500682576075803
,,0.0,,0.0,40.15635113106543
,,0.0,,0.0,39.42495913626806
,,0.0,,0.0,44.79952413442887
,,0.0,,0.0,13.129519513653959
,,0.0,,0.0,51.246154609022085
,,0.0,,0.0,43.40384805425034
,,0.0,,0.0,61.10086323329092
,,0.0,,0.0,38.399807161842425
,,0.0,,0.0,61.1492584973141
,,0.0,,0.0,58.87498840907991
,,0.0,,0.0,52.39840327507966
,,0.0,,0.0,4.373396047058868
,,0.0,,0.0,48.92036801633452
,,0.0,,0.0,3.6850457226843787
,,0.0,,0.0,42.20814573662961
,,0.0,,0.0,48.31574704533972
,,0.0,,0.0,13.991291624519064
,,0.0,,0.0,31.857647240018007
,,0.0,,0.0,59.038742834943555
,,0.0,,0.0,21.333093266230023
,,0.0,,0.0,15.658104516008988
,,0.0,,0.0,54.35172260217756
,,0.0,,0.0,47.86292455778387
,,0.0,,0.0,54.74158935887328
,,0.0,,0.0,23.932587400378367
,,0.0,,0.0,42.65248502875944
,,0.0,,0.0,17.152325559721742
,,0.0,,0.0,50.65277312358807
,,0.0,,0.0,28.553028628513744
,,0.0,,0.0,56.57249534600528
,,0.0,,0.0,53.11658081105061
,,0.0,,0.0,40.751805028987626
,,0.0,,0.0,10.116264373547985
,,0.0,,0.0,42.819647132449774
,,0.0,,0.0,7.826789846157164
,,0.0,,0.0,40.95891581184638
,,0.0,,0.0,48.247545499116924
,,0.0,,0.0,2.056195046110392
,,0.0,,0.0,40.10217013146085
,,0.0,,0.0,26.32041605262391
,,0.0,,0.0,2.088948106206363
,,0.0,,0.0,58.19700851713592
,,0.0,,0.0,55.95840589860062
,,0.0,,0.0,32.85918126444636
,,0.0,,0.0,27.453477995187704
,,0.0,,0.0,40.586064357609175
,,0.0,,0.0,43.601027814109166
,,0.0,,0.0,57.069182914816956
,,0.0,,0.0,44.5220384598724
,,0.0,,0.0,61.124716931598634
,,0.0,,0.0,60.256280282098714
,,0.0,,0.0,32.05764708327677
,,0.0,,0.0,35.34756928127348
,,0.0,,0.0,22.990662471732968
,,0.0,,0.0,32.3389483376671
,,0.0,,0.0,44.72802089341441
,,0.0,,0.0,56.82544214958981
,,0.0,,0.0,59.423841691892655
,,0.0,,0.0,42.860928926142314
,,0.0,,0.0,48.087261259088805
,,0.0,,0.0,23.009236961675256
,,0.0,,0.0,47.94281700514313
,,0.0,,0.0,46.485676136599295
,,0.0,,0.0,36.36611514555354
,,0.0,,0.0,19.477829023851893
,,0.0,,0.0,12.010970955875178
,,0.0,,0.0,11.418291867520386
,,0.0,,0.0,42.76878187269493
,,0.0,,0.0,41.146106657185804
,,0.0,,0.0,54.437658077170006
,,0.0,,0.0,10.225686089278362
,,0.0,,0.0,46.30134523601227
,,0.0,,0.0,23.59225577603691
,,0.0,,0.0,28.977236790829195
,,0.0,,0.0,53.00425985012979
,,0.0,,0.0,1.782208388511165
,,0.0,,0.0,7.3448932441824
,,0.0,,0.0,17.323211348204428
,,0.0,,0.0,38.96648879797326
,,0.0,,0.0,28.51379451644334
,,0.0,,0.0,31.877022831594406
,,0.0,,0.0,14.66321076018798
,,0.0,,0.0,3.8069979629624524
,,0.0,,0.0,26.464072708407386
,,0.0,,0.0,59.27229565559541
,,0.0,,0.0,50.622285719715144
,,0.0,,0.0,34.17237162710327
,,0.0,,0.0,61.1543868706422
,,0.0,,0.0,9.740491382257899
,,0.0,,0.0,51.28430373406071
,,0.0,,0.0,15.60486319024158
,,0.0,,0.0,18.82031415188233
,,0.0,,0.0,49.89687007776559
,,0.0,,0.0,53.95293439596338
,,0.0,,0.0,57.922051738989175
,,0.0,,0.0,10.587955140361998
,,0.0,,0.0,16.78413982391089
,,0.0,,0.0,55.58843276560631
,,0.0,,0.0,51.21170237745686
,,0.0,,0.0,34.56909809849612
,,0.0,,0.0,20.014355684952747
,,0.0,,0.0,34.213721648768825
,,0.0,,0.0,55.50485404246847
,,0.0,,0.0,35.538005397023916
,,0.0,,0.0,46.83426319365472
,,0.0,,0.0,40.20193247746013
,,0.0,,0.0,48.380273532081354
,,0.0,,0.0,10.435500307784567
,,0.0,,0.0,6.082797383654596
,,0.0,,0.0,36.96715911924412
,,0.0,,0.0,54.4043823453088
,,0.0,,0.0,55.67288943264605
,,0.0,,0.0,2.4589187433697974
,,0.0,,0.0,29.11082024742047
,,0.0,,0.0,47.31486970474681
,,0.0,,0.0,51.73978860892053
,,0.0,,0.0,55.91204411811784
,,0.0,,0.0,42.1331775249536
,,0.0,,0.0,32.81861614945182
,,0.0,,0.0,3.0303830191291885
,,0.0,,0.0,6.475815662864712
,,0.0,,0.0,22.392946570172615
,,0.0,,0.0,49.70062023103477
,,0.0,,0.0,7.546849530561756
,,0.0,,0.0,7.62526421358995
,,0.0,,0.0,17.72360366904792
,,0.0,,0.0,15.746502953465708
,,0.0,,0.0,13.977138212668658
,,0.0,,0.0,16.51687405215149
